Year,ST,STATE,OCC_CODE,OCC_TITLE,,LOC_Q,A_MEAN,H_MEAN,TOT_EMP
2018,WI,Wisconsin,15-1131,Computer Programmers,,1.22,79420,38.18,5530
2018,WI,Wisconsin,15-1132,"Software Developers, Applications",,0.95,87700,42.16,16940
2018,WI,Wisconsin,15-1133,"Software Developers, Systems Software",,0.48,90660,43.59,3790
2018,WI,Wisconsin,15-1134,Web Developers,,1.21,53730,25.83,3030
2018,WI,Wisconsin,15-1141,Database Administrators,,0.81,84990,40.86,1760
2018,WI,Wisconsin,15-1142,Network and Computer Systems Administrators,,0.97,75320,36.21,6980
2018,WI,Wisconsin,15-1143,Computer Network Architects,,0.63,97110,46.69,1900
2018,WI,Wisconsin,15-1151,Computer User Support Specialists,,0.89,51810,24.91,11060
2018,WI,Wisconsin,15-1152,Computer Network Support Specialists,,1.01,68760,33.06,3620
2018,WI,Wisconsin,15-1199,"Computer Occupations, All Other",,0.49,74600,35.86,3700
2018,WY,Wyoming,15-0000,Computer and Mathematical Occupations,,0.37,67380,32.4,3030
2018,WY,Wyoming,15-1121,Computer Systems Analysts,,0.16,77200,37.11,180
2018,WY,Wyoming,15-1122,Information Security Analysts,,0.26,73280,35.23,50
2018,WY,Wyoming,15-1131,Computer Programmers,,0.53,71910,34.57,230
2018,WY,Wyoming,15-1132,"Software Developers, Applications",,0.17,72210,34.72,290
2018,WY,Wyoming,15-1133,"Software Developers, Systems Software",,0.13,88310,42.45,90
2018,WY,Wyoming,15-1134,Web Developers,,0.66,64340,30.93,160
2018,WY,Wyoming,15-1141,Database Administrators,,0.93,59780,28.74,190
2018,WY,Wyoming,15-1142,Network and Computer Systems Administrators,,0.8,66340,31.89,550
2018,WY,Wyoming,15-1143,Computer Network Architects,,0.31,*,*,90
2018,WY,Wyoming,15-1151,Computer User Support Specialists,,0.55,51020,24.53,650
2018,WY,Wyoming,15-1152,Computer Network Support Specialists,,1.03,60290,28.98,350
2018,WY,Wyoming,15-1199,"Computer Occupations, All Other",,0.21,75780,36.43,150
2018,GU,Guam,15-0000,Computer and Mathematical Occupations,,0.33,51660,24.84,600
2018,GU,Guam,15-1121,Computer Systems Analysts,,0.23,53650,25.8,60
2018,GU,Guam,15-1142,Network and Computer Systems Administrators,,0.48,56670,27.25,70
2018,GU,Guam,15-1151,Computer User Support Specialists,,0.54,36210,17.41,140
2018,GU,Guam,15-1152,Computer Network Support Specialists,,1.44,39530,19.01,110
2018,GU,Guam,15-1199,"Computer Occupations, All Other",,0.66,79030,38,110
2018,PR,Puerto Rico,15-0000,Computer and Mathematical Occupations,,0.43,43470,20.9,11070
2018,PR,Puerto Rico,15-1121,Computer Systems Analysts,,0.37,48680,23.4,1280
2018,PR,Puerto Rico,15-1122,Information Security Analysts,,0.56,42440,20.41,350
2018,PR,Puerto Rico,15-1131,Computer Programmers,,1.15,46280,22.25,1550
2018,PR,Puerto Rico,15-1132,"Software Developers, Applications",,0.07,52760,25.36,380
2018,PR,Puerto Rico,15-1133,"Software Developers, Systems Software",,0.34,60750,29.21,820
2018,PR,Puerto Rico,15-1134,Web Developers,,0.34,38560,18.54,260
2018,PR,Puerto Rico,15-1141,Database Administrators,,0.59,48210,23.18,380
2018,PR,Puerto Rico,15-1142,Network and Computer Systems Administrators,,0.47,47000,22.59,1000
2018,PR,Puerto Rico,15-1143,Computer Network Architects,,0.31,66810,32.12,280
2018,PR,Puerto Rico,15-1151,Computer User Support Specialists,,0.98,31340,15.07,3610
2018,PR,Puerto Rico,15-1152,Computer Network Support Specialists,,0.51,37560,18.06,540
2018,PR,Puerto Rico,15-1199,"Computer Occupations, All Other",,0.13,63630,30.59,300
2018,VI,Virgin Islands,15-0000,Computer and Mathematical Occupations,,0.32,58860,28.3,320
2018,VI,Virgin Islands,15-1121,Computer Systems Analysts,,0.34,53550,25.74,40
2018,VI,Virgin Islands,15-1151,Computer User Support Specialists,,0.49,46470,22.34,70
2018,VI,Virgin Islands,15-1152,Computer Network Support Specialists,,0.87,*,*,40
2018,VI,Virgin Islands,15-1199,"Computer Occupations, All Other",,**,54460,26.18,**
